Week,1960-1969,Afweer,Aids,Amantadine,Antigene drift,Antigene shift,Astma,Aviaire influenza,Azerbeidzjan,Aziatische griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes mellitus,Ebola,Echinacea (plant),Eerste Wereldoorlog,Eiwitmantel,Endemie (geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong Kong griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus A,Keel (anatomie),Keelpijn,Koorts,Koude rilling,Koude rillingen,La Gloria (Veracruz),Lijst van longziekten,Marburgvirus,Mexicaanse griep,Morbiditeitsgraad,Mortaliteit,Mutatie (biologie),Neuraminidase,Opportunistische infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie (genetica),SARS,Spaanse griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus (biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2008-21,,243.0,3464.0,,0.0,0.0,,0.0,2373.0,0.0,424.0,817.0,286.0,,363.0,171.0,,,0.0,0.0,24.0,0.0,,,1259.0,45.0,,,,,,,45.0,,451.0,70.0,0.0,2033.0,62.0,940.0,2.0,1222.0,118.0,1045.0,607.0,104.0,,0.0,1.0,1959.0,0.0,0.0,0.0,0.0,,0.0,9.0,129.0,0.0,41.0,0.0,2.0,,,,,375.0,,1.0,0.0,478.0,0.0,662.0,1597.0,462.0,370.0,0.0,667.0,97.0,219.0,0.0,0.0,105.0,224.0,504.0,948.0
2008-22,,253.0,3419.0,,0.0,0.0,,0.0,1282.0,0.0,407.0,972.0,272.0,,295.0,175.0,,,0.0,0.0,30.0,0.0,,,1330.0,35.0,,,,,,,63.0,,353.0,70.0,0.0,2014.0,74.0,872.0,2.0,1192.0,218.0,1069.0,719.0,122.0,,0.0,7.0,2125.0,0.0,0.0,0.0,0.0,,0.0,8.0,379.0,0.0,63.0,0.0,0.0,,,,,314.0,,0.0,0.0,455.0,0.0,696.0,1755.0,435.0,445.0,0.0,657.0,96.0,194.0,0.0,0.0,94.0,300.0,390.0,1026.0
2008-23,,196.0,2005.0,,0.0,0.0,,0.0,974.0,0.0,344.0,880.0,218.0,,365.0,146.0,,,0.0,0.0,38.0,0.0,,,1203.0,36.0,,,,,,,58.0,,399.0,54.0,0.0,2036.0,56.0,997.0,0.0,1026.0,314.0,1013.0,603.0,130.0,,0.0,4.0,2116.0,0.0,0.0,0.0,0.0,,0.0,12.0,129.0,0.0,47.0,0.0,0.0,,,,,270.0,,0.0,0.0,398.0,0.0,691.0,1712.0,459.0,426.0,0.0,690.0,69.0,129.0,0.0,0.0,78.0,286.0,361.0,899.0
2008-24,,210.0,2736.0,,0.0,0.0,,0.0,874.0,0.0,323.0,811.0,424.0,,283.0,150.0,0.0,,0.0,0.0,26.0,0.0,,,746.0,37.0,,,,,,,75.0,,369.0,100.0,0.0,1678.0,65.0,899.0,3.0,1168.0,263.0,1024.0,632.0,533.0,,0.0,8.0,2036.0,0.0,0.0,0.0,0.0,,0.0,20.0,144.0,0.0,59.0,0.0,0.0,,,,,272.0,,0.0,0.0,414.0,0.0,601.0,1758.0,474.0,348.0,0.0,776.0,82.0,181.0,0.0,1.0,79.0,262.0,332.0,926.0
2008-25,,180.0,1540.0,,0.0,0.0,,0.0,828.0,0.0,299.0,897.0,249.0,,267.0,121.0,0.0,,0.0,0.0,21.0,0.0,,,428.0,37.0,,,,,,,66.0,,405.0,87.0,0.0,1681.0,64.0,961.0,4.0,1057.0,234.0,1056.0,508.0,788.0,,0.0,5.0,2104.0,0.0,0.0,0.0,0.0,,0.0,19.0,118.0,0.0,40.0,0.0,0.0,,,,,272.0,,0.0,0.0,327.0,0.0,672.0,1913.0,411.0,377.0,0.0,744.0,71.0,139.0,0.0,0.0,70.0,188.0,337.0,925.0
2008-26,,113.0,2276.0,,0.0,0.0,,0.0,835.0,0.0,267.0,870.0,191.0,,250.0,160.0,0.0,,0.0,0.0,29.0,0.0,,,313.0,29.0,,,,,,,56.0,,468.0,57.0,0.0,1672.0,44.0,949.0,0.0,928.0,286.0,919.0,713.0,693.0,,0.0,9.0,2144.0,0.0,0.0,0.0,0.0,,0.0,12.0,160.0,0.0,50.0,0.0,1.0,,,,0.0,192.0,,0.0,0.0,372.0,0.0,626.0,1835.0,442.0,354.0,0.0,697.0,61.0,90.0,0.0,0.0,55.0,183.0,272.0,937.0
2008-27,,98.0,1481.0,,0.0,0.0,,0.0,637.0,0.0,211.0,741.0,214.0,,172.0,172.0,0.0,,0.0,0.0,20.0,0.0,,,594.0,34.0,,,,,,,29.0,,425.0,53.0,0.0,2055.0,41.0,846.0,0.0,696.0,200.0,859.0,374.0,248.0,,0.0,7.0,1924.0,0.0,0.0,0.0,0.0,,0.0,8.0,99.0,0.0,27.0,0.0,0.0,,,,0.0,184.0,,0.0,0.0,312.0,0.0,581.0,1755.0,342.0,247.0,0.0,587.0,56.0,55.0,0.0,0.0,50.0,153.0,246.0,675.0
2008-28,,68.0,1003.0,,0.0,0.0,,0.0,658.0,0.0,189.0,651.0,227.0,,96.0,156.0,0.0,,0.0,0.0,30.0,0.0,,,824.0,23.0,,,,,,,33.0,,335.0,50.0,0.0,1541.0,85.0,709.0,0.0,592.0,146.0,870.0,456.0,108.0,,0.0,2.0,1733.0,0.0,0.0,0.0,0.0,,0.0,16.0,2286.0,0.0,27.0,0.0,0.0,,,,0.0,126.0,,0.0,0.0,765.0,0.0,608.0,1713.0,332.0,239.0,0.0,518.0,94.0,57.0,0.0,3.0,61.0,141.0,216.0,691.0
2008-29,409.0,71.0,838.0,,0.0,0.0,,0.0,615.0,0.0,194.0,478.0,214.0,867.0,173.0,157.0,0.0,,0.0,0.0,14.0,0.0,,,687.0,16.0,,,,,,,17.0,,309.0,107.0,0.0,1375.0,40.0,665.0,0.0,512.0,94.0,750.0,358.0,72.0,,0.0,2.0,1605.0,0.0,0.0,0.0,0.0,,0.0,3.0,207.0,0.0,18.0,0.0,1.0,,,,0.0,121.0,,0.0,0.0,290.0,0.0,558.0,1586.0,292.0,152.0,0.0,485.0,76.0,29.0,0.0,1.0,58.0,122.0,194.0,624.0
2008-30,351.0,64.0,1164.0,,0.0,0.0,,0.0,543.0,0.0,147.0,448.0,340.0,599.0,201.0,141.0,0.0,,0.0,0.0,39.0,0.0,,,778.0,17.0,,,,,,,90.0,,270.0,88.0,0.0,1286.0,237.0,721.0,2.0,440.0,139.0,700.0,309.0,141.0,,0.0,5.0,1484.0,0.0,0.0,0.0,0.0,,0.0,4.0,115.0,0.0,64.0,0.0,0.0,,,,0.0,133.0,,0.0,0.0,224.0,0.0,542.0,1603.0,315.0,150.0,0.0,477.0,50.0,36.0,0.0,1.0,88.0,134.0,191.0,566.0
2008-31,363.0,66.0,1303.0,,0.0,0.0,,0.0,570.0,0.0,162.0,517.0,1150.0,858.0,221.0,115.0,0.0,,0.0,0.0,16.0,0.0,,,565.0,43.0,,,,,,,24.0,,183.0,159.0,0.0,1673.0,38.0,666.0,1.0,474.0,138.0,976.0,385.0,87.0,,0.0,2.0,1678.0,0.0,0.0,0.0,0.0,,0.0,4.0,132.0,0.0,20.0,0.0,0.0,,,,0.0,156.0,,0.0,0.0,265.0,0.0,503.0,1568.0,292.0,173.0,0.0,460.0,56.0,50.0,0.0,1.0,66.0,131.0,163.0,582.0
2008-32,447.0,71.0,1000.0,,0.0,0.0,,0.0,1266.0,0.0,165.0,523.0,1332.0,648.0,232.0,176.0,0.0,,0.0,0.0,25.0,0.0,,,430.0,33.0,,,,,,,38.0,,213.0,163.0,0.0,2596.0,31.0,612.0,0.0,657.0,199.0,1006.0,350.0,292.0,,0.0,1.0,1756.0,0.0,0.0,0.0,0.0,,0.0,6.0,96.0,0.0,36.0,0.0,0.0,,,,0.0,119.0,,0.0,0.0,247.0,0.0,625.0,1583.0,352.0,148.0,0.0,419.0,58.0,48.0,0.0,0.0,40.0,149.0,183.0,617.0
2008-33,464.0,71.0,895.0,,0.0,0.0,,0.0,1717.0,0.0,152.0,570.0,358.0,818.0,247.0,134.0,0.0,,0.0,0.0,22.0,0.0,,,714.0,39.0,,,,,,,29.0,,255.0,107.0,0.0,2335.0,49.0,763.0,1.0,640.0,148.0,850.0,390.0,67.0,,0.0,4.0,1715.0,0.0,0.0,0.0,0.0,,0.0,4.0,77.0,0.0,29.0,0.0,0.0,,,,0.0,137.0,,0.0,0.0,223.0,0.0,648.0,1691.0,376.0,145.0,0.0,467.0,50.0,57.0,0.0,2.0,37.0,121.0,171.0,579.0
2008-34,476.0,106.0,1838.0,,0.0,0.0,,0.0,944.0,0.0,178.0,539.0,245.0,918.0,125.0,139.0,0.0,,0.0,0.0,27.0,0.0,,,898.0,41.0,,,,,,,30.0,,249.0,71.0,0.0,2307.0,63.0,909.0,1.0,625.0,121.0,871.0,412.0,63.0,,0.0,4.0,1789.0,0.0,0.0,0.0,0.0,,0.0,6.0,90.0,0.0,22.0,0.0,0.0,,,,0.0,150.0,,0.0,0.0,252.0,0.0,680.0,1728.0,351.0,172.0,0.0,622.0,57.0,48.0,0.0,1.0,50.0,150.0,237.0,689.0
2008-35,612.0,89.0,2072.0,,0.0,0.0,,0.0,963.0,0.0,211.0,503.0,687.0,882.0,149.0,162.0,0.0,,0.0,0.0,19.0,0.0,,,957.0,58.0,,,,,,,55.0,,296.0,95.0,0.0,1661.0,59.0,863.0,0.0,702.0,229.0,928.0,458.0,332.0,,0.0,7.0,2064.0,0.0,0.0,0.0,0.0,,0.0,7.0,93.0,0.0,39.0,0.0,3.0,,,,0.0,182.0,,1.0,0.0,285.0,0.0,627.0,1774.0,335.0,244.0,0.0,894.0,78.0,60.0,0.0,5.0,46.0,172.0,238.0,838.0
2008-36,856.0,206.0,2006.0,,0.0,0.0,,0.0,852.0,0.0,280.0,594.0,253.0,1493.0,319.0,163.0,0.0,,0.0,0.0,27.0,0.0,,,818.0,97.0,,,,,,,50.0,,352.0,108.0,0.0,1871.0,92.0,979.0,0.0,1114.0,138.0,1190.0,633.0,1031.0,,0.0,6.0,2403.0,0.0,0.0,0.0,0.0,160.0,0.0,13.0,156.0,0.0,34.0,0.0,2.0,48.0,,,0.0,281.0,,0.0,0.0,386.0,0.0,755.0,1933.0,409.0,301.0,0.0,1220.0,115.0,82.0,0.0,1.0,62.0,194.0,428.0,1110.0
2008-37,894.0,258.0,2398.0,,0.0,0.0,,0.0,809.0,0.0,301.0,613.0,289.0,1719.0,305.0,160.0,0.0,,0.0,0.0,29.0,0.0,,,1887.0,137.0,,,,,,,42.0,,374.0,92.0,0.0,1919.0,65.0,918.0,0.0,1257.0,158.0,1137.0,751.0,277.0,,0.0,6.0,2918.0,0.0,0.0,0.0,0.0,164.0,0.0,11.0,163.0,0.0,47.0,0.0,2.0,32.0,,,0.0,433.0,,0.0,0.0,566.0,0.0,705.0,1866.0,419.0,305.0,0.0,1427.0,112.0,88.0,0.0,1.0,78.0,268.0,532.0,1246.0
2008-38,912.0,237.0,2426.0,,0.0,0.0,,0.0,686.0,0.0,304.0,430.0,287.0,2167.0,217.0,161.0,0.0,,0.0,0.0,41.0,0.0,,,1097.0,187.0,,,,,,,63.0,,356.0,109.0,0.0,1862.0,83.0,840.0,0.0,1108.0,303.0,1249.0,763.0,145.0,,0.0,3.0,2584.0,0.0,0.0,0.0,0.0,156.0,0.0,16.0,148.0,0.0,58.0,0.0,1.0,42.0,,,0.0,258.0,,0.0,0.0,602.0,0.0,683.0,1789.0,461.0,345.0,0.0,1541.0,100.0,151.0,0.0,1.0,163.0,252.0,521.0,1388.0
2008-39,942.0,252.0,2016.0,,0.0,0.0,,0.0,787.0,0.0,323.0,638.0,302.0,2073.0,146.0,118.0,0.0,,0.0,0.0,36.0,0.0,,,1764.0,213.0,,,,,,,49.0,,322.0,219.0,0.0,1733.0,61.0,928.0,4.0,1409.0,266.0,1208.0,863.0,93.0,,0.0,4.0,2203.0,0.0,0.0,0.0,0.0,154.0,0.0,26.0,208.0,0.0,39.0,0.0,1.0,56.0,,,0.0,330.0,,0.0,0.0,739.0,0.0,766.0,1829.0,453.0,428.0,0.0,1368.0,96.0,117.0,0.0,2.0,109.0,254.0,494.0,1166.0
2008-40,909.0,223.0,2782.0,,0.0,0.0,,0.0,633.0,0.0,314.0,734.0,333.0,2165.0,172.0,105.0,0.0,,0.0,0.0,40.0,0.0,,,1613.0,337.0,,,,,,,58.0,,416.0,138.0,0.0,2119.0,69.0,920.0,2.0,1209.0,378.0,1118.0,701.0,118.0,,0.0,13.0,2358.0,0.0,0.0,0.0,0.0,169.0,0.0,11.0,142.0,0.0,38.0,0.0,1.0,41.0,,,0.0,351.0,,0.0,0.0,622.0,0.0,809.0,1922.0,519.0,405.0,0.0,1568.0,105.0,106.0,0.0,1.0,165.0,336.0,555.0,1184.0
2008-41,993.0,259.0,2201.0,,0.0,0.0,,0.0,814.0,0.0,283.0,757.0,319.0,1758.0,300.0,139.0,0.0,,0.0,0.0,40.0,0.0,,,2365.0,499.0,,,,,,,59.0,,449.0,143.0,0.0,1734.0,96.0,988.0,1.0,1227.0,302.0,1123.0,729.0,140.0,,0.0,4.0,2557.0,0.0,0.0,0.0,0.0,144.0,0.0,13.0,166.0,0.0,64.0,0.0,1.0,73.0,,,0.0,351.0,,0.0,0.0,631.0,0.0,634.0,1811.0,495.0,421.0,0.0,1405.0,117.0,87.0,0.0,1.0,132.0,257.0,646.0,1175.0
2008-42,792.0,207.0,2156.0,,0.0,0.0,,0.0,796.0,0.0,315.0,646.0,315.0,2074.0,196.0,119.0,0.0,,0.0,0.0,43.0,0.0,,,2492.0,715.0,,,,,,,53.0,,415.0,189.0,0.0,1653.0,63.0,883.0,1.0,1116.0,136.0,951.0,612.0,137.0,,0.0,11.0,2244.0,0.0,0.0,0.0,0.0,252.0,0.0,11.0,148.0,0.0,55.0,0.0,2.0,70.0,,,0.0,303.0,,0.0,0.0,486.0,0.0,636.0,1918.0,517.0,344.0,0.0,1275.0,75.0,100.0,0.0,1.0,187.0,113.0,512.0,1031.0
2008-43,694.0,177.0,2082.0,,0.0,0.0,,0.0,538.0,0.0,243.0,567.0,303.0,1389.0,341.0,128.0,0.0,,0.0,0.0,26.0,0.0,,,1965.0,447.0,,,,,,,43.0,,308.0,115.0,0.0,1462.0,88.0,691.0,1.0,839.0,96.0,793.0,460.0,119.0,,0.0,1.0,1774.0,0.0,0.0,0.0,0.0,174.0,0.0,8.0,131.0,0.0,33.0,0.0,2.0,59.0,,,0.0,234.0,,0.0,0.0,379.0,0.0,510.0,1592.0,426.0,274.0,0.0,1016.0,38.0,79.0,0.0,2.0,141.0,121.0,268.0,938.0
